[2023-10-08 13:55:58.345] [info] Vox format version :: 150
[2023-10-08 13:55:58.345] [info] Header :: MAIN, Content size :: 0, Children size :: 132404
[2023-10-08 13:55:58.345] [info] Header :: SIZE, Content size :: 12, Children size :: 0
[2023-10-08 13:55:58.345] [info] Header :: XYZI, Content size :: 131332, Children size :: 0
[2023-10-08 13:55:58.345] [info] Header :: RGBA, Content size :: 1024, Children size :: 0
[ 74, 37, 6, 59 ]
[ 55, 43, 11, 59 ]
[ 10, 50, 13, 59 ]
[ 50, 46, 8, 57 ]
[ 10, 47, 1, 59 ]
[ 13, 47, 13, 59 ]
[ 13, 45, 3, 59 ]
[ 7, 48, 3, 59 ]
[ 13, 50, 14, 59 ]
[ 73, 50, 9, 59 ]
[ 45, 54, 12, 59 ]
[ 79, 46, 0, 45 ]
[ 79, 45, 0, 45 ]
[ 10, 49, 20, 59 ]
[ 8, 47, 12, 59 ]
[ 79, 47, 0, 45 ]
[ 79, 46, 1, 59 ]
[ 79, 45, 1, 59 ]
[ 40, 77, 4, 31 ]
[ 79, 48, 0, 45 ]
[ 79, 47, 1, 59 ]
[ 79, 46, 2, 59 ]
[ 79, 45, 2, 59 ]
[ 79, 49, 0, 45 ]
[ 79, 48, 1, 59 ]
[ 79, 47, 2, 59 ]
[ 79, 49, 1, 59 ]
[ 79, 48, 2, 59 ]
[ 79, 49, 2, 59 ]
[ 8, 93, 0, 45 ]
[ 50, 45, 14, 57 ]
[ 51, 52, 0, 45 ]
[ 55, 51, 6, 59 ]
[ 20, 49, 2, 59 ]
[ 83, 61, 6, 59 ]
[ 69, 14, 2, 31 ]
[ 6, 40, 2, 59 ]
[ 20, 51, 13, 59 ]
[ 7, 46, 8, 59 ]
[ 68, 37, 14, 59 ]
[ 84, 65, 15, 59 ]
[ 87, 64, 12, 59 ]
[ 84, 60, 15, 59 ]
[ 68, 45, 8, 59 ]
[ 72, 34, 8, 59 ]
[ 12, 45, 11, 59 ]
[ 31, 82, 3, 31 ]
[ 72, 37, 14, 59 ]
[ 48, 47, 9, 57 ]
[ 85, 65, 0, 45 ]
[ 41, 50, 4, 59 ]
[ 42, 43, 13, 59 ]
[ 89, 61, 20, 59 ]
[ 42, 44, 11, 59 ]
[ 54, 49, 6, 59 ]
[ 84, 63, 7, 59 ]
[ 73, 43, 8, 59 ]
[ 91, 30, 2, 31 ]
[ 8, 31, 0, 45 ]
[ 73, 31, 9, 59 ]
[ 69, 34, 17, 59 ]
[ 14, 80, 0, 45 ]
[ 1, 89, 0, 45 ]
[ 12, 45, 8, 59 ]
[ 71, 36, 18, 59 ]
[ 46, 15, 0, 45 ]
[ 70, 17, 0, 45 ]
[ 10, 51, 17, 59 ]
[ 68, 15, 0, 45 ]
[ 89, 62, 2, 59 ]
[ 71, 11, 0, 45 ]
[ 42, 41, 8, 59 ]
[ 41, 48, 4, 59 ]
[ 69, 31, 17, 59 ]
[ 6, 45, 0, 45 ]
[ 8, 49, 6, 59 ]
[ 54, 48, 13, 59 ]
[ 85, 63, 20, 59 ]
[ 46, 55, 6, 59 ]
[ 10, 49, 5, 59 ]
[ 45, 86, 5, 59 ]
[ 14, 95, 0, 45 ]
[ 52, 55, 7, 59 ]
[ 50, 86, 42, 59 ]
[ 54, 46, 13, 59 ]
[ 89, 50, 8, 59 ]
[ 42, 55, 1, 59 ]
[ 73, 31, 7, 59 ]
[ 0, 81, 0, 45 ]
[ 11, 96, 0, 45 ]
[ 8, 90, 0, 45 ]
[ 13, 49, 4, 59 ]
[ 55, 55, 1, 59 ]
[ 74, 36, 7, 59 ]
[ 17, 78, 2, 31 ]
[ 41, 50, 1, 59 ]
[ 51, 48, 2, 57 ]
[ 74, 35, 3, 59 ]
[ 50, 45, 8, 57 ]
[ 85, 63, 9, 59 ]
[ 49, 51, 8, 57 ]
[ 71, 36, 20, 59 ]
[ 13, 46, 11, 59 ]
[ 49, 55, 2, 59 ]
[ 88, 62, 7, 59 ]
[ 11, 38, 1, 59 ]
[ 50, 48, 12, 57 ]
[ 8, 32, 5, 59 ]
[ 46, 41, 13, 59 ]
[ 17, 79, 2, 31 ]
[ 10, 48, 10, 59 ]
[ 6, 48, 6, 59 ]
[ 78, 47, 0, 45 ]
[ 6, 48, 12, 59 ]
[ 78, 46, 0, 45 ]
[ 53, 55, 11, 59 ]
[ 78, 48, 0, 45 ]
[ 78, 47, 1, 59 ]
[ 78, 45, 0, 45 ]
[ 78, 46, 1, 59 ]
[ 78, 49, 0, 45 ]
[ 78, 48, 1, 59 ]
[ 78, 47, 2, 59 ]
[ 78, 45, 1, 59 ]
[ 78, 46, 2, 59 ]
[ 78, 49, 1, 59 ]
[ 78, 48, 2, 59 ]
[ 78, 45, 2, 59 ]
[ 78, 49, 2, 59 ]
[ 20, 48, 3, 59 ]
[ 45, 76, 13, 59 ]
[ 72, 20, 0, 45 ]
[ 49, 47, 8, 57 ]
[ 50, 45, 11, 57 ]
[ 8, 50, 19, 59 ]
[ 73, 31, 0, 45 ]
[ 50, 76, 13, 59 ]
[ 31, 11, 0, 45 ]
[ 10, 32, 0, 45 ]
[ 72, 34, 6, 59 ]
[ 69, 33, 14, 59 ]
[ 48, 75, 3, 59 ]
[ 45, 83, 40, 59 ]
[ 83, 61, 3, 59 ]
[ 74, 33, 4, 59 ]
[ 91, 30, 0, 45 ]
[ 83, 60, 17, 59 ]
[ 49, 77, 8, 59 ]
[ 71, 32, 4, 59 ]
[ 45, 86, 45, 59 ]
[ 74, 33, 20, 59 ]
[ 6, 50, 7, 59 ]
[ 69, 33, 11, 59 ]
[ 12, 51, 8, 59 ]
[ 70, 35, 16, 59 ]
[ 83, 63, 1, 59 ]
[ 49, 76, 6, 59 ]
[ 11, 44, 4, 59 ]
[ 51, 55, 8, 59 ]
[ 11, 92, 0, 45 ]
[ 43, 55, 2, 59 ]
[ 85, 60, 9, 59 ]
[ 30, 80, 4, 31 ]
[ 42, 49, 10, 59 ]
[ 54, 42, 0, 45 ]
[ 85, 63, 6, 59 ]
[ 8, 38, 4, 59 ]
[ 11, 32, 7, 63 ]
[ 72, 13, 0, 45 ]
[ 41, 44, 7, 59 ]
[ 45, 51, 11, 57 ]
[ 54, 48, 0, 45 ]
[ 70, 34, 7, 59 ]
[ 83, 65, 15, 59 ]
[ 74, 33, 8, 59 ]
[ 81, 49, 8, 59 ]
[ 86, 63, 18, 59 ]
[ 43, 54, 10, 59 ]
[ 83, 60, 9, 59 ]
[ 45, 83, 17, 59 ]
[ 87, 61, 12, 59 ]
[ 46, 47, 8, 57 ]
[ 88, 63, 8, 59 ]
[ 74, 32, 18, 59 ]
[ 49, 75, 10, 59 ]
[ 44, 50, 0, 45 ]
[ 85, 56, 8, 59 ]
[ 86, 50, 9, 59 ]
[ 31, 80, 2, 31 ]
[ 12, 95, 0, 45 ]
[ 73, 34, 3, 59 ]
[ 45, 79, 17, 59 ]
[ 50, 76, 11, 59 ]
[ 45, 85, 32, 59 ]
[ 8, 48, 18, 59 ]
[ 7, 51, 10, 59 ]
[ 49, 49, 1, 57 ]
[ 13, 45, 17, 59 ]
[ 55, 41, 5, 59 ]
[ 6, 48, 8, 59 ]
[ 50, 46, 1, 57 ]
[ 46, 50, 8, 57 ]
[ 42, 50, 11, 59 ]
[ 55, 51, 11, 59 ]
[ 45, 79, 8, 59 ]
[ 68, 35, 12, 59 ]
[ 83, 52, 9, 59 ]
[ 8, 33, 3, 59 ]
[ 41, 51, 11, 59 ]
[ 8, 43, 5, 59 ]
[ 42, 46, 12, 59 ]
[ 19, 96, 0, 45 ]
[ 77, 47, 0, 45 ]
[ 47, 41, 11, 59 ]
[ 77, 46, 0, 45 ]
[ 8, 51, 6, 59 ]
[ 77, 48, 0, 45 ]
[ 77, 47, 1, 59 ]
[ 77, 45, 0, 45 ]
[ 77, 46, 1, 59 ]
[ 77, 49, 0, 45 ]
[ 77, 48, 1, 59 ]
[ 77, 47, 2, 59 ]
[ 77, 45, 1, 59 ]
[ 77, 46, 2, 59 ]
[ 77, 49, 1, 59 ]
[ 77, 48, 2, 59 ]
[ 77, 45, 2, 59 ]
[ 77, 49, 2, 59 ]
[ 43, 54, 11, 59 ]
[ 85, 61, 6, 59 ]
[ 50, 49, 2, 57 ]
[ 6, 51, 2, 59 ]
[ 7, 42, 4, 59 ]
[ 73, 31, 8, 59 ]
[ 20, 48, 2, 59 ]
[ 85, 87, 71, 41 ]
[ 85, 64, 1, 59 ]
[ 85, 63, 4, 59 ]
[ 85, 63, 13, 59 ]
[ 86, 65, 14, 59 ]
[ 10, 49, 21, 59 ]
[ 41, 46, 9, 59 ]
[ 88, 62, 19, 59 ]
[ 52, 54, 7, 59 ]
[ 50, 41, 1, 59 ]
[ 73, 33, 2, 59 ]
[ 62, 88, 2, 1 ]
[ 49, 48, 1, 57 ]
[ 21, 49, 5, 59 ]
[ 54, 44, 6, 59 ]
[ 45, 88, 46, 59 ]
[ 16, 48, 8, 59 ]
[ 20, 51, 7, 59 ]
[ 55, 44, 4, 59 ]
[ 13, 47, 11, 59 ]
[ 47, 46, 13, 57 ]
[ 74, 32, 11, 59 ]
[ 85, 64, 6, 59 ]
[ 28, 81, 1, 31 ]
[ 50, 45, 9, 57 ]
[ 45, 87, 35, 59 ]
[ 86, 61, 18, 59 ]
[ 11, 45, 8, 59 ]
[ 51, 51, 10, 57 ]
[ 88, 64, 18, 59 ]
[ 87, 58, 8, 59 ]
[ 73, 37, 12, 59 ]
[ 49, 48, 7, 57 ]
[ 71, 31, 15, 59 ]
[ 45, 80, 5, 59 ]
[ 48, 47, 4, 57 ]
[ 41, 7, 3, 31 ]
[ 15, 77, 4, 31 ]
[ 8, 48, 11, 59 ]
[ 51, 54, 0, 45 ]
[ 16, 45, 14, 59 ]
[ 47, 55, 11, 59 ]
[ 85, 65, 14, 59 ]
[ 12, 50, 8, 59 ]
[ 48, 88, 40, 59 ]
[ 51, 48, 14, 57 ]
[ 6, 96, 0, 45 ]
[ 70, 36, 1, 59 ]
[ 41, 45, 5, 59 ]
[ 45, 46, 3, 57 ]
[ 6, 51, 18, 59 ]
[ 42, 41, 1, 59 ]
[ 53, 42, 8, 59 ]
[ 50, 77, 9, 59 ]
[ 45, 89, 0, 45 ]
[ 19, 88, 2, 31 ]
[ 6, 46, 19, 59 ]
[ 85, 65, 19, 59 ]
[ 7, 49, 13, 59 ]
[ 50, 48, 8, 57 ]
[ 68, 36, 1, 59 ]
[ 7, 47, 14, 59 ]
[ 72, 42, 8, 59 ]
[ 31, 80, 3, 31 ]
[ 11, 45, 1, 59 ]
[ 42, 51, 10, 59 ]
[ 86, 51, 9, 59 ]
[ 19, 50, 8, 59 ]
[ 51, 54, 6, 59 ]
[ 47, 54, 11, 59 ]
[ 7, 51, 20, 59 ]
[ 6, 51, 9, 59 ]
[ 12, 51, 0, 45 ]
[ 45, 42, 12, 59 ]
[ 41, 77, 3, 31 ]
[ 76, 46, 0, 45 ]
[ 76, 45, 0, 45 ]
[ 53, 41, 11, 59 ]
[ 7, 44, 6, 59 ]
[ 76, 47, 0, 45 ]
[ 76, 46, 1, 59 ]
[ 76, 45, 1, 59 ]
[ 28, 82, 3, 31 ]
[ 76, 48, 0, 45 ]
[ 76, 47, 1, 59 ]
[ 76, 46, 2, 59 ]
[ 76, 45, 2, 59 ]
[ 76, 49, 0, 45 ]
[ 76, 48, 1, 59 ]
[ 76, 47, 2, 59 ]
[ 76, 49, 1, 59 ]
[ 76, 48, 2, 59 ]
[ 76, 49, 2, 59 ]
[ 10, 51, 7, 59 ]
[ 84, 62, 19, 59 ]
[ 85, 62, 7, 59 ]
[ 70, 33, 19, 59 ]
[ 74, 35, 13, 59 ]
[ 70, 37, 20, 59 ]
[ 89, 63, 12, 59 ]
[ 85, 60, 20, 59 ]
[ 51, 87, 74, 41 ]
[ 50, 55, 7, 59 ]
[ 70, 20, 0, 45 ]
[ 54, 46, 11, 59 ]
[ 54, 51, 6, 59 ]
[ 85, 65, 20, 59 ]
[ 49, 51, 11, 57 ]
[ 46, 50, 0, 45 ]
[ 41, 46, 3, 59 ]
[ 69, 33, 10, 59 ]
[ 88, 64, 6, 59 ]
[ 41, 51, 0, 45 ]
[ 18, 87, 3, 31 ]
[ 45, 46, 10, 57 ]
[ 83, 62, 16, 59 ]
[ 48, 76, 11, 59 ]
[ 88, 51, 9, 59 ]
[ 72, 45, 8, 59 ]
[ 86, 65, 1, 59 ]
[ 55, 51, 2, 59 ]
[ 86, 63, 16, 59 ]
[ 44, 33, 0, 45 ]
[ 79, 45, 8, 59 ]
[ 71, 34, 19, 59 ]
[ 46, 51, 9, 57 ]
[ 68, 43, 8, 59 ]
[ 2, 81, 0, 45 ]
[ 84, 60, 14, 59 ]
[ 76, 51, 8, 59 ]
[ 8, 49, 0, 45 ]
[ 71, 31, 1, 59 ]
[ 42, 55, 4, 59 ]
[ 70, 31, 14, 59 ]
[ 42, 42, 4, 59 ]
[ 85, 55, 9, 59 ]
[ 41, 53, 6, 59 ]
[ 74, 35, 0, 45 ]
[ 44, 42, 0, 45 ]
[ 50, 51, 13, 57 ]
[ 83, 60, 10, 59 ]
[ 10, 37, 6, 59 ]
[ 17, 78, 1, 31 ]
[ 69, 50, 8, 59 ]
[ 73, 12, 2, 31 ]
[ 14, 49, 8, 59 ]
[ 49, 51, 1, 57 ]
[ 35, 76, 0, 45 ]
[ 11, 47, 8, 59 ]
[ 20, 47, 12, 59 ]
[ 47, 49, 1, 57 ]
[ 71, 32, 11, 59 ]
[ 42, 47, 0, 45 ]
[ 68, 34, 4, 59 ]
[ 70, 33, 10, 59 ]
[ 54, 46, 9, 59 ]
[ 42, 51, 8, 59 ]
[ 74, 50, 8, 59 ]
[ 70, 35, 15, 59 ]
[ 45, 47, 10, 57 ]
[ 68, 36, 14, 59 ]
[ 45, 85, 33, 59 ]
[ 71, 33, 20, 59 ]
[ 73, 36, 17, 59 ]
[ 72, 20, 4, 31 ]
[ 10, 44, 1, 59 ]
[ 13, 51, 14, 59 ]
[ 41, 44, 10, 59 ]
[ 9, 37, 0, 45 ]
[ 49, 48, 5, 57 ]
[ 85, 65, 8, 59 ]
[ 30, 81, 6, 31 ]
[ 10, 48, 20, 59 ]
[ 41, 52, 11, 59 ]
[ 8, 51, 10, 59 ]
[ 75, 46, 0, 45 ]
[ 75, 45, 0, 45 ]
[ 20, 51, 9, 59 ]
[ 48, 41, 10, 59 ]
[ 75, 47, 0, 45 ]
[ 75, 46, 1, 59 ]
[ 75, 45, 1, 59 ]
[ 45, 87, 22, 59 ]
[ 75, 48, 0, 45 ]
[ 75, 47, 1, 59 ]
[ 75, 46, 2, 59 ]
[ 75, 45, 2, 59 ]
[ 75, 49, 0, 45 ]
[ 75, 48, 1, 59 ]
[ 75, 47, 2, 59 ]
[ 75, 49, 1, 59 ]
[ 75, 48, 2, 59 ]
[ 75, 49, 2, 59 ]
[ 47, 87, 27, 59 ]
[ 47, 87, 1, 59 ]
[ 47, 88, 26, 59 ]
[ 47, 88, 2, 59 ]
[ 47, 89, 25, 59 ]
[ 13, 49, 19, 59 ]
[ 63, 21, 5, 31 ]
[ 15, 45, 11, 59 ]
[ 10, 44, 5, 59 ]
[ 6, 47, 15, 59 ]
[ 18, 45, 13, 59 ]
[ 19, 45, 12, 59 ]
[ 83, 48, 8, 59 ]
[ 17, 45, 15, 59 ]
[ 18, 45, 16, 59 ]
[ 45, 51, 29, 59 ]
[ 45, 51, 28, 59 ]
[ 45, 51, 27, 59 ]
[ 45, 51, 26, 59 ]
[ 45, 51, 25, 59 ]
[ 19, 50, 11, 59 ]
[ 0, 96, 0, 45 ]
[ 19, 50, 10, 59 ]
[ 68, 33, 15, 59 ]
[ 45, 75, 14, 59 ]
[ 6, 45, 5, 59 ]
[ 9, 46, 11, 59 ]
[ 41, 78, 1, 31 ]
[ 47, 89, 9, 59 ]
[ 9, 48, 12, 59 ]
[ 72, 13, 5, 31 ]
[ 9, 49, 11, 59 ]
[ 46, 86, 45, 59 ]
[ 45, 81, 10, 59 ]
[ 69, 34, 0, 45 ]
[ 45, 84, 18, 59 ]
[ 9, 50, 10, 59 ]
[ 9, 47, 11, 59 ]
[ 3, 85, 0, 45 ]
[ 9, 46, 10, 59 ]
[ 9, 48, 11, 59 ]
[ 72, 31, 13, 59 ]
[ 9, 49, 10, 59 ]
[ 9, 47, 10, 59 ]
[ 9, 48, 10, 59 ]
[ 46, 84, 46, 59 ]
[ 46, 85, 45, 59 ]
[ 45, 89, 15, 59 ]
[ 46, 50, 42, 59 ]
[ 49, 46, 5, 57 ]
[ 46, 87, 38, 59 ]
[ 10, 50, 21, 59 ]
[ 46, 88, 37, 59 ]
[ 45, 88, 32, 59 ]
[ 46, 89, 36, 59 ]
[ 46, 88, 33, 59 ]
[ 69, 31, 7, 59 ]
[ 46, 89, 32, 59 ]
[ 46, 46, 6, 57 ]
[ 14, 45, 20, 59 ]
[ 52, 54, 10, 59 ]
[ 46, 83, 34, 59 ]
[ 73, 40, 8, 59 ]
[ 46, 84, 33, 59 ]
[ 44, 55, 5, 59 ]
[ 46, 88, 26, 59 ]
[ 46, 88, 2, 59 ]
[ 46, 89, 25, 59 ]
[ 46, 89, 3, 59 ]
[ 89, 83, 65, 59 ]
[ 45, 80, 9, 59 ]
[ 46, 82, 0, 45 ]
[ 46, 83, 27, 59 ]
[ 46, 83, 1, 59 ]
[ 46, 84, 26, 59 ]
[ 72, 36, 4, 59 ]
[ 46, 88, 19, 59 ]
[ 45, 87, 3, 59 ]
[ 46, 89, 18, 59 ]
[ 46, 89, 10, 59 ]
[ 46, 80, 5, 59 ]
[ 46, 81, 6, 59 ]
[ 46, 82, 21, 59 ]
[ 46, 82, 7, 59 ]
[ 46, 83, 20, 59 ]
[ 48, 86, 38, 59 ]
[ 14, 45, 18, 59 ]
[ 55, 51, 13, 59 ]
[ 46, 77, 6, 59 ]
[ 46, 78, 21, 59 ]
[ 48, 46, 40, 59 ]
[ 19, 50, 5, 59 ]
[ 46, 74, 21, 59 ]
[ 43, 45, 19, 57 ]
[ 46, 75, 20, 59 ]
[ 14, 45, 16, 59 ]
[ 15, 45, 3, 59 ]
[ 14, 45, 14, 59 ]
[ 14, 45, 12, 59 ]
[ 48, 83, 44, 59 ]
[ 47, 89, 52, 59 ]
[ 47, 83, 57, 59 ]
[ 47, 84, 56, 59 ]
[ 47, 85, 55, 59 ]
[ 47, 86, 54, 59 ]
[ 46, 85, 78, 41 ]
[ 47, 83, 47, 59 ]
[ 47, 84, 46, 59 ]
[ 47, 85, 45, 59 ]
[ 85, 49, 71, 41 ]
[ 16, 92, 0, 45 ]
[ 46, 50, 10, 57 ]
[ 47, 87, 38, 59 ]
[ 68, 31, 6, 59 ]
[ 47, 88, 37, 59 ]
[ 47, 87, 34, 59 ]
[ 87, 60, 20, 59 ]
[ 47, 88, 33, 59 ]
[ 42, 42, 12, 59 ]
[ 47, 89, 32, 59 ]
[ 83, 64, 3, 59 ]
[ 50, 75, 6, 59 ]
[ 17, 77, 4, 31 ]
[ 47, 83, 34, 59 ]
[ 83, 89, 60, 59 ]
[ 46, 84, 5, 59 ]
[ 14, 45, 10, 59 ]
[ 87, 61, 21, 59 ]
[ 46, 84, 23, 59 ]
[ 46, 85, 22, 59 ]
[ 46, 85, 29, 59 ]
[ 73, 12, 3, 31 ]
[ 48, 87, 47, 59 ]
[ 46, 83, 11, 59 ]
[ 46, 89, 13, 59 ]
[ 17, 45, 16, 59 ]
[ 46, 83, 4, 59 ]
[ 72, 84, 58, 59 ]
[ 71, 84, 58, 59 ]
[ 73, 84, 58, 59 ]
[ 70, 84, 58, 59 ]
[ 74, 84, 58, 59 ]
[ 69, 84, 58, 59 ]
[ 75, 84, 58, 59 ]
[ 68, 84, 58, 59 ]
[ 76, 84, 58, 59 ]
[ 67, 84, 58, 59 ]
[ 77, 84, 58, 59 ]
[ 66, 84, 58, 59 ]
[ 78, 84, 58, 59 ]
[ 65, 84, 58, 59 ]
[ 79, 84, 58, 59 ]
[ 64, 84, 58, 59 ]
[ 80, 84, 58, 59 ]
[ 63, 84, 58, 59 ]
[ 81, 84, 58, 59 ]
[ 62, 84, 58, 59 ]
[ 82, 84, 58, 59 ]
[ 61, 84, 58, 59 ]
[ 83, 84, 58, 59 ]
[ 60, 84, 58, 59 ]
[ 84, 84, 58, 59 ]
[ 59, 84, 58, 59 ]
[ 58, 84, 58, 59 ]
[ 57, 84, 58, 59 ]
[ 56, 84, 58, 59 ]
[ 47, 88, 0, 45 ]
[ 47, 88, 43, 59 ]
[ 46, 80, 0, 45 ]
[ 48, 51, 42, 59 ]
[ 46, 77, 2, 59 ]
[ 51, 45, 21, 57 ]
[ 75, 83, 58, 59 ]
[ 74, 83, 58, 59 ]
[ 76, 83, 58, 59 ]
[ 73, 83, 58, 59 ]
[ 77, 83, 58, 59 ]
[ 72, 83, 58, 59 ]
[ 78, 83, 58, 59 ]
[ 71, 83, 58, 59 ]
[ 79, 83, 58, 59 ]
[ 70, 83, 58, 59 ]
[ 80, 83, 58, 59 ]
[ 69, 83, 58, 59 ]
[ 81, 83, 58, 59 ]
[ 68, 83, 58, 59 ]
[ 82, 83, 58, 59 ]
[ 67, 83, 58, 59 ]
[ 83, 83, 58, 59 ]
[ 66, 83, 58, 59 ]
[ 84, 83, 58, 59 ]
[ 65, 83, 58, 59 ]
[ 64, 83, 58, 59 ]
[ 63, 83, 58, 59 ]
[ 62, 83, 58, 59 ]
[ 61, 83, 58, 59 ]
[ 60, 83, 58, 59 ]
[ 59, 83, 58, 59 ]
[ 58, 83, 58, 59 ]
[ 57, 83, 58, 59 ]
[ 56, 83, 58, 59 ]
[ 48, 84, 47, 59 ]
[ 46, 79, 17, 59 ]
[ 88, 63, 18, 59 ]
[ 46, 71, 21, 59 ]
[ 46, 88, 31, 59 ]
[ 43, 47, 19, 57 ]
[ 84, 77, 58, 59 ]
[ 84, 76, 58, 59 ]
[ 84, 78, 58, 59 ]
[ 84, 75, 58, 59 ]
[ 84, 79, 58, 59 ]
[ 84, 74, 58, 59 ]
[ 84, 80, 58, 59 ]
[ 84, 73, 58, 59 ]
[ 84, 81, 58, 59 ]
[ 84, 72, 58, 59 ]
[ 84, 82, 58, 59 ]
[ 84, 71, 58, 59 ]
[ 84, 70, 58, 59 ]
[ 84, 69, 58, 59 ]
[ 84, 68, 58, 59 ]
[ 84, 67, 58, 59 ]
[ 84, 66, 58, 59 ]
[ 84, 65, 58, 59 ]
[ 84, 64, 58, 59 ]
[ 84, 63, 58, 59 ]
[ 84, 62, 58, 59 ]
[ 84, 61, 58, 59 ]
[ 84, 60, 58, 59 ]
[ 84, 59, 58, 59 ]
[ 84, 58, 58, 59 ]
[ 84, 57, 58, 59 ]
[ 84, 56, 58, 59 ]
[ 84, 55, 58, 59 ]
[ 84, 54, 58, 59 ]
[ 84, 53, 58, 59 ]
[ 84, 52, 58, 59 ]
[ 84, 51, 58, 59 ]
[ 84, 50, 58, 59 ]
[ 83, 78, 58, 59 ]
[ 83, 77, 58, 59 ]
[ 83, 79, 58, 59 ]
[ 83, 76, 58, 59 ]
[ 83, 80, 58, 59 ]
[ 83, 75, 58, 59 ]
[ 83, 81, 58, 59 ]
[ 83, 74, 58, 59 ]
[ 83, 82, 58, 59 ]
[ 83, 73, 58, 59 ]
[ 83, 72, 58, 59 ]
[ 83, 71, 58, 59 ]
[ 83, 70, 58, 59 ]
[ 83, 69, 58, 59 ]
[ 83, 68, 58, 59 ]
[ 83, 67, 58, 59 ]
[ 83, 66, 58, 59 ]
[ 83, 65, 58, 59 ]
[ 83, 64, 58, 59 ]
[ 83, 63, 58, 59 ]
[ 83, 62, 58, 59 ]
[ 83, 61, 58, 59 ]
[ 83, 60, 58, 59 ]
[ 83, 59, 58, 59 ]
[ 83, 58, 58, 59 ]
[ 83, 57, 58, 59 ]
[ 83, 56, 58, 59 ]
[ 83, 55, 58, 59 ]
[ 83, 54, 58, 59 ]
[ 83, 53, 58, 59 ]
[ 83, 52, 58, 59 ]
[ 83, 51, 58, 59 ]
[ 83, 50, 58, 59 ]
[ 47, 47, 45, 59 ]
[ 49, 66, 19, 57 ]
[ 84, 52, 11, 59 ]
[ 83, 49, 11, 59 ]
[ 46, 87, 51, 59 ]
[ 82, 90, 70, 41 ]
[ 46, 45, 18, 57 ]
[ 82, 45, 15, 59 ]
[ 42, 47, 8, 59 ]
[ 19, 51, 12, 59 ]
[ 90, 89, 75, 41 ]
[ 46, 65, 18, 57 ]
[ 79, 50, 15, 59 ]
[ 46, 76, 58, 59 ]
[ 48, 84, 55, 59 ]
[ 50, 46, 17, 57 ]
[ 49, 65, 15, 57 ]
[ 49, 47, 46, 59 ]
[ 84, 56, 11, 59 ]
[ 51, 83, 60, 59 ]
[ 89, 55, 10, 59 ]
[ 43, 46, 20, 57 ]
[ 48, 88, 50, 59 ]
[ 45, 62, 19, 57 ]
[ 78, 49, 11, 59 ]
[ 89, 56, 11, 59 ]
[ 85, 58, 15, 59 ]
[ 43, 50, 18, 57 ]
[ 46, 62, 19, 57 ]
[ 48, 83, 53, 59 ]
[ 44, 50, 21, 57 ]
[ 21, 45, 1, 59 ]
[ 46, 63, 16, 57 ]
[ 50, 63, 17, 57 ]
[ 46, 49, 44, 59 ]
[ 77, 48, 11, 59 ]
[ 71, 32, 21, 59 ]
[ 48, 50, 46, 59 ]
[ 83, 57, 11, 59 ]
[ 43, 46, 21, 57 ]
[ 48, 62, 15, 57 ]
[ 46, 63, 21, 57 ]
[ 83, 59, 15, 59 ]
[ 87, 53, 11, 59 ]
[ 89, 64, 10, 59 ]
[ 46, 84, 57, 59 ]
[ 71, 41, 9, 59 ]
[ 46, 63, 20, 57 ]
[ 46, 62, 20, 57 ]
[ 43, 49, 15, 57 ]
[ 51, 75, 16, 59 ]
[ 45, 83, 78, 41 ]
[ 46, 72, 58, 59 ]
[ 87, 55, 15, 59 ]
[ 71, 34, 8, 59 ]
[ 89, 58, 11, 59 ]
[ 87, 45, 11, 59 ]
[ 88, 59, 14, 59 ]
[ 45, 64, 15, 57 ]
[ 45, 64, 17, 57 ]
[ 47, 82, 10, 59 ]
[ 69, 15, 0, 45 ]
[ 46, 62, 21, 57 ]
[ 49, 45, 16, 57 ]
[ 86, 45, 15, 59 ]
[ 76, 51, 11, 59 ]
[ 47, 76, 21, 59 ]
[ 46, 81, 58, 59 ]
[ 48, 87, 52, 59 ]
[ 84, 45, 11, 59 ]
[ 46, 73, 58, 59 ]
[ 50, 62, 19, 57 ]
[ 55, 46, 2, 59 ]
[ 70, 35, 9, 59 ]
[ 52, 42, 5, 59 ]
[ 88, 61, 13, 59 ]
[ 44, 47, 15, 57 ]
[ 45, 45, 17, 57 ]
[ 42, 45, 18, 57 ]
[ 72, 33, 6, 59 ]
[ 50, 62, 21, 57 ]
[ 43, 45, 21, 57 ]
[ 6, 49, 6, 59 ]
[ 45, 63, 19, 57 ]
[ 43, 46, 15, 57 ]
[ 80, 51, 15, 59 ]
[ 46, 88, 58, 59 ]
[ 51, 63, 16, 57 ]
[ 16, 45, 2, 59 ]
[ 51, 50, 40, 59 ]
[ 86, 48, 11, 59 ]
[ 73, 35, 8, 59 ]
[ 50, 51, 2, 57 ]
[ 86, 56, 11, 59 ]
[ 50, 66, 15, 57 ]
[ 83, 49, 15, 59 ]
[ 82, 51, 15, 59 ]
[ 83, 52, 11, 59 ]
[ 47, 83, 14, 59 ]
[ 87, 62, 8, 59 ]
[ 52, 42, 0, 45 ]
[ 48, 89, 44, 59 ]
[ 42, 49, 19, 57 ]
[ 49, 48, 45, 59 ]
[ 6, 47, 4, 59 ]
[ 49, 64, 20, 57 ]
[ 85, 51, 15, 59 ]
[ 47, 88, 15, 59 ]
[ 50, 85, 78, 41 ]
